method_name	Fscoreall_value_1	Fscoreall_value_2	Fscoreall_value_3	Fscoreall_value_4	Fscoreall_value_5	average_value	max_value	min_value	precisionall_value_1	precisionall_value_2	precisionall_value_3	precisionall_value_4	precisionall_value_5	average_value	max_value	min_value	recallall_value_1	recallall_value_2	recallall_value_3	recallall_value_4	recallall_value_5	average_value	max_value	min_value	AUCall_value_1	AUCall_value_2	AUCall_value_3	AUCall_value_4	AUCall_value_5	average_value	max_value	min_value
abalone19_MLP_bm_20000_normal_num_10_half	0.019473814615102086	0.02150537634408602	0.014992503748125939	0.02150537634408602	0.021276595744680854	0.014992503748125939	0.020583190394511154	0.01901140684410646	0.009834133196198372	0.010869565217391304	0.0075528700906344415	0.010869565217391304	0.010752688172043012	0.0075528700906344415	0.010398613518197574	0.009596928982725527	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6794805761041754	0.7259036144578312	0.6042168674698796	0.7259036144578312	0.7228915662650602	0.6042168674698796	0.6556091676718938	0.6887816646562124
abalone19_MLP_bm_20000_bm_num_10_half	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4989150813144011	0.49939759036144576	0.49819059107358266	0.49939759036144576	0.4987951807228916	0.4987951807228916	0.49819059107358266	0.49939686369119424
abalone19_MLP_bm_20000_im_num_10_half	0.1118937198067633	0.22222222222222224	0.0	0.22222222222222224	0.0	0.08333333333333333	0.08	0.1739130434782609	0.09144419018560895	0.25	0.0	0.25	0.0	0.05263157894736842	0.043478260869565216	0.1111111111111111	0.26	0.5	0.0	0.2	0.0	0.2	0.5	0.4	0.6169760344151032	0.7101930036188179	0.49698795180722893	0.5981927710843373	0.49698795180722893	0.5891566265060241	0.7101930036188179	0.6903498190591073
abalone19_MLP_bm_20000_both_num_10_half	0.02	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.014285714285714285	0.07142857142857142	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.03333333333333333	0.16666666666666666	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.5130494474883853	0.5754925613188581	0.49638118214716526	0.4987951807228916	0.49819277108433735	0.4963855421686747	0.5754925613188581	0.49638118214716526
abalone19_MLP_bm_15000_normal_num_10_half	0.017520225041010785	0.01886792452830189	0.016722408026755852	0.017211703958691912	0.016835016835016835	0.01886792452830189	0.017964071856287425	0.016722408026755852	0.008837695347704674	0.009523809523809525	0.008431703204047217	0.008680555555555556	0.008488964346349746	0.009523809523809525	0.00906344410876133	0.008431703204047217	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6481324574534568	0.6867469879518072	0.6043425814234017	0.6560240963855422	0.6481927710843374	0.6867469879518072	0.6043425814234017	0.6453558504221955
abalone19_MLP_bm_15000_bm_num_10_half	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49879474472074065	0.5	0.4975903614457831	0.5	0.4975903614457831	0.49819277108433735	0.49939686369119424	0.4987937273823884
abalone19_MLP_bm_15000_im_num_10_half	0.04367245657568238	0.15384615384615385	0.0	0.15384615384615385	0.0	0.0	0.06451612903225806	0.0	0.03189655172413793	0.125	0.0	0.125	0.0	0.0	0.034482758620689655	0.0	0.13999999999999999	0.5	0.0	0.2	0.0	0.0	0.5	0.0	0.5551673521589373	0.6993365500603136	0.49216867469879516	0.5957831325301204	0.49337349397590363	0.49216867469879516	0.6993365500603136	0.4951749095295537
abalone19_MLP_bm_15000_both_num_10_half	0.01739130434782609	0.08695652173913045	0.0	0.0	0.0	0.0	0.08695652173913045	0.0	0.011764705882352941	0.058823529411764705	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.03333333333333333	0.16666666666666666	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.5130495928224358	0.5736831523924407	0.4963855421686747	0.5	0.4963855421686747	0.4963855421686747	0.5736831523924407	0.4987937273823884
abalone19_MLP_bm_10000_normal_num_10_half	0.015589595028153458	0.016853932584269662	0.012787723785166238	0.015748031496062992	0.012787723785166238	0.015723270440251572	0.016853932584269662	0.016835016835016835	0.007856598511336568	0.0084985835694051	0.006435006435006435	0.007936507936507936	0.006435006435006435	0.00792393026941363	0.0084985835694051	0.008488964346349746	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.601379656139637	0.6477683956574185	0.5349397590361447	0.6234939759036144	0.5349397590361447	0.6228915662650603	0.5778045838359469	0.6477683956574185
abalone19_MLP_bm_10000_bm_num_10_half	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49879489005479094	0.5	0.49698795180722893	0.4987951807228916	0.49698795180722893	0.49939759036144576	0.4987937273823884	0.5
abalone19_MLP_bm_10000_im_num_10_half	0.07333333333333333	0.20000000000000004	0.0	0.20000000000000004	0.0	0.0	0.16666666666666666	0.0	0.06222222222222222	0.2	0.0	0.2	0.0	0.0	0.1111111111111111	0.0	0.10666666666666666	0.3333333333333333	0.0	0.2	0.0	0.0	0.3333333333333333	0.0	0.5465838747026707	0.657016485725774	0.4831325301204819	0.597590361445783	0.4831325301204819	0.49578313253012046	0.657016485725774	0.49939686369119424
abalone19_MLP_bm_10000_both_num_10_half	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4971074163965875	0.49939686369119424	0.4939759036144578	0.4987951807228916	0.4939759036144578	0.49698795180722893	0.49638118214716526	0.49939686369119424
abalone19_MLP_bm_8000_normal_num_10_half	0.019720626055135918	0.02518891687657431	0.015527950310559008	0.017667844522968195	0.023364485981308414	0.015527950310559008	0.016853932584269662	0.02518891687657431	0.009962279737110672	0.012755102040816327	0.00782472613458529	0.008912655971479501	0.01182033096926714	0.00782472613458529	0.0084985835694051	0.012755102040816327	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6751432267065851	0.7665862484921593	0.5778045838359469	0.6650602409638554	0.7481927710843373	0.6180722891566265	0.5778045838359469	0.7665862484921593
abalone19_MLP_bm_8000_bm_num_10_half	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4991566265060241	0.5	0.4975903614457831	0.4987951807228916	0.4975903614457831	0.49939759036144576	0.5	0.5
abalone19_MLP_bm_8000_im_num_10_half	0.08333333333333333	0.25	0.0	0.16666666666666666	0.0	0.0	0.25	0.0	0.06857142857142857	0.2	0.0	0.14285714285714285	0.0	0.0	0.2	0.0	0.10666666666666666	0.3333333333333333	0.0	0.2	0.0	0.0	0.3333333333333333	0.0	0.5497175674955551	0.6618415761962203	0.4939759036144578	0.5963855421686747	0.4939759036144578	0.49698795180722893	0.6618415761962203	0.49939686369119424
abalone19_MLP_bm_8000_both_num_10_half	0.04444444444444444	0.2222222222222222	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.06666666666666667	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.03333333333333333	0.16666666666666666	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.5146180378934314	0.5821270607157218	0.4951807228915663	0.4987951807228916	0.4951807228915663	0.4975903614457831	0.5821270607157218	0.49939686369119424
abalone19_MLP_bm_5000_normal_num_10_half	0.016200524995142077	0.020134228187919462	0.013245033112582783	0.01680672268907563	0.013245033112582783	0.015408320493066254	0.020134228187919462	0.015408320493066254	0.008167736954767168	0.010169491525423728	0.006666666666666667	0.00847457627118644	0.006666666666666667	0.007763975155279503	0.010169491525423728	0.007763975155279503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6152439432034532	0.6477683956574185	0.5512048192771084	0.6475903614457832	0.5512048192771084	0.6150602409638555	0.6477683956574185	0.6145958986731002
abalone19_MLP_bm_5000_bm_num_10_half	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4984328629354572	0.4987951807228916	0.49758745476477684	0.4987951807228916	0.49819277108433735	0.4987951807228916	0.49758745476477684	0.4987937273823884
abalone19_MLP_bm_5000_im_num_10_half	0.05914786967418545	0.19047619047619044	0.0	0.0	0.0	0.10526315789473682	0.19047619047619044	0.0	0.04095238095238095	0.13333333333333333	0.0	0.0	0.0	0.07142857142857142	0.13333333333333333	0.0	0.10666666666666666	0.3333333333333333	0.0	0.0	0.0	0.2	0.3333333333333333	0.0	0.5474276841987976	0.6588258946521914	0.4867469879518072	0.5	0.4867469879518072	0.5921686746987951	0.6588258946521914	0.49939686369119424
abalone19_MLP_bm_5000_both_num_10_half	0.026666666666666665	0.13333333333333333	0.0	0.0	0.0	0.0	0.13333333333333333	0.0	0.02222222222222222	0.1111111111111111	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.03333333333333333	0.16666666666666666	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.5130509008288885	0.578508242862887	0.4939759036144578	0.49819277108433735	0.4939759036144578	0.4951807228915663	0.578508242862887	0.49939686369119424
abalone19_MLP_bm_2000_normal_num_10_half	0.018272888163045044	0.022573363431151242	0.015105740181268881	0.017482517482517484	0.01589825119236884	0.015105740181268881	0.020304568527918784	0.022573363431151242	0.009222689622233	0.01141552511415525	0.0076103500761035	0.008818342151675485	0.008012820512820512	0.0076103500761035	0.010256410256410256	0.01141552511415525	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6570818376037322	0.7388419782870929	0.6072289156626506	0.6614457831325301	0.6271084337349397	0.6072289156626506	0.6507840772014475	0.7388419782870929
abalone19_MLP_bm_2000_bm_num_10_half	0.07543859649122805	0.21052631578947364	0.0	0.16666666666666666	0.0	0.0	0.0	0.21052631578947364	0.04962406015037594	0.14285714285714285	0.0	0.10526315789473684	0.0	0.0	0.0	0.14285714285714285	0.16	0.4	0.0	0.4	0.0	0.0	0.0	0.4	0.5738528056738412	0.6927623642943305	0.4951807228915663	0.6897590361445782	0.4951807228915663	0.4951807228915663	0.49638118214716526	0.6927623642943305
abalone19_MLP_bm_2000_im_num_10_half	0.07272727272727272	0.3636363636363636	0.0	0.3636363636363636	0.0	0.0	0.0	0.0	0.06666666666666667	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.08	0.4	0.0	0.4	0.0	0.0	0.0	0.0	0.5375896347755316	0.6975903614457831	0.49578313253012046	0.6975903614457831	0.49578313253012046	0.4975903614457831	0.49758745476477684	0.49939686369119424
abalone19_MLP_bm_2000_both_num_10_half	0.08000000000000002	0.4000000000000001	0.0	0.4000000000000001	0.0	0.0	0.0	0.0	0.08	0.4	0.0	0.4	0.0	0.0	0.0	0.0	0.08	0.4	0.0	0.4	0.0	0.0	0.0	0.0	0.5367456799453544	0.6981927710843373	0.49457831325301205	0.6981927710843373	0.49457831325301205	0.4963855421686747	0.4957780458383595	0.4987937273823884
abalone19_MLP_im_20000_normal_num_10_half	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4974685715116195	0.49939759036144576	0.4963855421686747	0.49939759036144576	0.4963855421686747	0.49698795180722893	0.49758745476477684	0.4969843184559711
abalone19_MLP_im_20000_bm_num_10_half	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.497830017294752	0.49939759036144576	0.4969843184559711	0.49939759036144576	0.4975903614457831	0.4975903614457831	0.49758745476477684	0.4969843184559711
abalone19_MLP_im_20000_im_num_10_half	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49867397212492914	0.49939759036144576	0.4975903614457831	0.49939759036144576	0.4975903614457831	0.49939759036144576	0.49819059107358266	0.4987937273823884
abalone19_MLP_im_20000_both_num_10_half	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.498312235673696	0.49939759036144576	0.49758745476477684	0.49939759036144576	0.4975903614457831	0.4987951807228916	0.49758745476477684	0.49819059107358266
abalone19_MLP_im_15000_normal_num_10_half	0.044444444444444446	0.22222222222222224	0.0	0.22222222222222224	0.0	0.0	0.0	0.0	0.05	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.04	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.5174685715116194	0.5981927710843373	0.4969843184559711	0.5981927710843373	0.49698795180722893	0.4975903614457831	0.4969843184559711	0.49758745476477684
abalone19_MLP_im_15000_bm_num_10_half	0.05714285714285715	0.28571428571428575	0.0	0.28571428571428575	0.0	0.0	0.0	0.0	0.1	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.04	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.518312235673696	0.5993975903614458	0.49758745476477684	0.5993975903614458	0.49819277108433735	0.49819277108433735	0.49758745476477684	0.49819059107358266
abalone19_MLP_im_15000_im_num_10_half	0.05714285714285715	0.28571428571428575	0.0	0.28571428571428575	0.0	0.0	0.0	0.0	0.1	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.04	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.5187945993866903	0.5993975903614458	0.49819059107358266	0.5993975903614458	0.49819277108433735	0.4987951807228916	0.49819059107358266	0.49939686369119424
abalone19_MLP_im_15000_both_num_10_half	0.05714285714285715	0.28571428571428575	0.0	0.28571428571428575	0.0	0.0	0.0	0.0	0.1	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.04	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.5184328629354572	0.5993975903614458	0.49819059107358266	0.5993975903614458	0.49819277108433735	0.49819277108433735	0.49819059107358266	0.49819059107358266
abalone19_MLP_im_10000_normal_num_10_half	0.07521367521367521	0.22222222222222224	0.0	0.22222222222222224	0.0	0.0	0.15384615384615383	0.0	0.07857142857142857	0.25	0.0	0.25	0.0	0.0	0.14285714285714285	0.0	0.07333333333333333	0.2	0.0	0.2	0.0	0.0	0.16666666666666666	0.0	0.532809500971316	0.5981927710843373	0.49337349397590363	0.5981927710843373	0.49337349397590363	0.4963855421686747	0.5797145154804987	0.49638118214716526
